,title,collections,current_price,colors,sizes,is_active,quantity
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,YellowCheck,XL,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,GreenCheck,XS,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,GreenCheck,S,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,GreenCheck,M,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,GreenCheck,L,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,GreenCheck,XL,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,SmokyBlueStripe,XS,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,SmokyBlueStripe,S,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,SmokyBlueStripe,M,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,SmokyBlueStripe,L,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,SmokyBlueStripe,XL,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,NavyStripe,XS,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,NavyStripe,S,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,NavyStripe,M,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,NavyStripe,L,True,300
794,Men's Side Seamless Seersucker Short Sleeve Pajamas,"['pajamas-loungewear', 'new-arrivals', 'mens-loungewear']",49.9,NavyStripe,XL,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,XS,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,S,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,M,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,L,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,XL,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Pink,XS,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Pink,S,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Pink,M,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Pink,L,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Pink,XL,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Blue,XS,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Blue,S,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Blue,M,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Blue,L,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Blue,XL,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,XS,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,S,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,M,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,L,True,300
795,Men's Moisture-Wicking Cotton Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,XL,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,XS,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,S,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,M,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,L,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Gray,XL,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,SmokyGreen,XS,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,SmokyGreen,S,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,SmokyGreen,M,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,SmokyGreen,L,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,SmokyGreen,XL,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Navy,XS,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Navy,S,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Navy,M,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Navy,L,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Navy,XL,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,XS,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,S,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,M,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,L,True,300
796,Men's Sweatshirt Short Sleeve Loungewear Set,"['pajamas-loungewear', 'mens-loungewear']",49.9,Black,XL,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Gray,XS,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Gray,S,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Gray,M,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Gray,L,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Gray,XL,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,CharcoalGray,XS,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,CharcoalGray,S,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,CharcoalGray,M,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,CharcoalGray,L,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,CharcoalGray,XL,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Navy,XS,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Navy,S,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Navy,M,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Navy,L,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Navy,XL,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Black,XS,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Black,S,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Black,M,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Black,L,True,300
797,Men's French Terry Pants,"['pajamas-loungewear', 'pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear', 'mens-loungewear']",29.9,Black,XL,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,CharcoalGray,XS,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,CharcoalGray,S,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,CharcoalGray,M,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,CharcoalGray,L,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,CharcoalGray,XL,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,CharcoalGray,XXL,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,Black,XS,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,Black,S,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,Black,M,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,Black,L,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,Black,XL,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,Black,XXL,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,LightOrange,XS,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,LightOrange,S,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,LightOrange,M,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,LightOrange,L,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,LightOrange,XL,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,LightOrange,XXL,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,SmokyBlue,XS,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,SmokyBlue,S,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,SmokyBlue,M,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,SmokyBlue,L,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,SmokyBlue,XL,True,300
798,Men's Sweatshirt Loungewear Set,"['pajamas-loungewear', 'apparel', 'mens-loungewear']",49.9,SmokyBlue,XXL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,CharcoalGray,XS,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,CharcoalGray,S,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,CharcoalGray,M,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,CharcoalGray,L,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,CharcoalGray,XL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,CharcoalGray,XXL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Navy,XS,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Navy,S,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Navy,M,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Navy,L,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Navy,XL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Navy,XXL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Brown,XS,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Brown,S,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Brown,M,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Brown,L,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Brown,XL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,Brown,XXL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,IvoryCheck,XS,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,IvoryCheck,S,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,IvoryCheck,M,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,IvoryCheck,L,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,IvoryCheck,XL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,IvoryCheck,XXL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,NavyCheck,XS,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,NavyCheck,S,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,NavyCheck,M,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,NavyCheck,L,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,NavyCheck,XL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,NavyCheck,XXL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,GrayPattern,XS,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,GrayPattern,S,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,GrayPattern,M,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,GrayPattern,L,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,GrayPattern,XL,True,300
799,Men's Side Seamless Flannel Pajamas,"['pajamas-loungewear', 'pajamas-loungewear', 'mens-loungewear', 'mens-loungewear']",69.9,GrayPattern,XXL,True,300
